2454,-110,-110,-110,-110,-110,-110,-89,-63,-110,-110,-64,-110,-110,-110,-110,-86,-110,-49,-110,-110,-110,-110,-110,-110,-64,-81,-110,-110,-110,-110,-110,-110,-110,-110,-66,-82,-87,-110,-83,-90,-110,-110,-110,-110,-110,-110,-110,-110,-65,-110,-110,-75,-110,-110,-110,-110,-110,-110,-58,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-87,-81,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-110,-110,-110,-68,-60,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-63,-110,-110,-83,-80,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-110,-66,-110,-110,-110,-110,3,0.443861096
3805,-110,-82,-110,-37,-110,-110,-110,-55,-110,-110,-54,-110,-80,-110,-110,-110,-110,-80,-110,-110,-85,-110,-110,-110,-86,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-83,-110,-61,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-58,-110,-110,-110,-110,-46,-110,-110,-110,-110,-77,-90,-110,-110,-56,-53,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-60,-82,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-48,-110,-110,-110,-80,-73,-83,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-58,-110,-86,-110,-110,-110,-110,-34,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-110,-110,-110,-69,-110,-69,-110,-110,-110,-68,-110,-73,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-62,-110,-110,-110,-76,-110,-110,-110,-110,-58,-110,-110,-110,-63,-78,-58,-110,-110,-110,-110,-110,-110,4,0.951860282
3628,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-91,-110,-110,-110,-75,-110,-110,-110,-110,-110,-88,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-110,-110,-63,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-61,-110,-87,-87,-110,-110,-110,-110,-110,-78,-110,-110,-85,-110,-110,-110,-110,-36,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-45,-110,-110,-110,-110,-110,-58,-83,-110,-110,-110,-86,-88,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-57,-110,-110,-110,-110,-110,-110,-86,0,0.508095067
312,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-85,-110,-110,-110,-83,-110,-110,-86,-110,-110,-110,-110,-110,-110,-85,-110,-110,-83,-110,-78,-110,-110,-110,-110,-110,-110,-79,-110,-110,-79,-86,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-74,-110,-81,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-61,-110,-110,-90,-91,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,1,0.557783107
423,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-70,-110,-110,-110,-61,-110,-87,-110,-110,-110,-110,-110,-110,-67,-110,-110,-60,-69,-110,-110,-110,-110,-110,-110,-80,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-31,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-81,-110,-76,-110,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-64,-110,-110,-110,-110,-110,-110,-73,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-62,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-110,-110,0,0.140634111
2419,-110,-69,-110,-110,-110,-110,-110,-63,-110,-110,-61,-110,-110,-110,-110,-81,-110,-46,-110,-110,-110,-78,-110,-68,-62,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-77,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-57,-110,-110,-110,-110,-84,-90,-110,-110,-83,-110,-110,-79,-110,-110,-110,-82,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-66,-110,-82,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-66,-70,-110,-110,-110,-70,-69,-78,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-80,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-86,-79,-68,-110,-57,-110,-110,-83,-88,-110,-63,-110,-69,-110,-110,-110,-110,3,0.132522667
1967,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-77,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-54,-110,-84,-110,-110,-110,-110,-110,-110,-63,-110,-110,-53,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-55,-110,-110,-83,-110,-110,-88,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-26,-110,-110,-110,-110,-110,-110,-74,-110,-110,-89,-110,-110,-89,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-61,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-84,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-110,-77,-110,-84,-110,-89,-110,-110,-110,-110,-110,-87,-110,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1,0.210074635
3156,-110,-110,-110,-81,-110,-110,-110,-65,-110,-110,-58,-110,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-59,-110,-110,-110,-81,-110,-110,-110,-110,-81,-110,-110,-110,-110,-71,-83,-110,-78,-110,-110,-110,-110,-110,-110,-71,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-66,-74,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-59,-110,-110,-110,-77,-73,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-86,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-69,-110,-77,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-73,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-59,-110,-76,-110,-110,-110,-71,-110,-63,-110,-110,-110,-110,2,0.235905383
813,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-77,-110,-110,-110,-110,-84,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-82,-110,-84,-110,-80,-81,-67,-110,-110,-110,-110,-110,-110,-65,-68,-110,-110,-110,-54,-110,-87,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-86,-110,-59,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-84,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-51,-110,-110,-110,-110,-110,-76,-86,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-86,-83,-110,-110,-110,-110,-110,-85,-110,-54,-110,-110,-110,-110,-110,-110,-74,1,0.143848113
3211,-110,-110,-110,-82,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-42,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-90,-110,-78,-110,-110,-110,-110,-110,-110,-53,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-72,-67,-74,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-54,-110,-88,-110,-110,-110,-110,-84,-110,-110,-110,-110,-79,-66,-110,-62,-110,-110,-110,-110,-110,-67,-110,-71,-110,-110,-110,-110,3,0.240859067
3186,-110,-110,-110,-81,-110,-110,-110,-58,-110,-89,-110,-110,-110,-110,-110,-110,-110,-44,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-85,-110,-110,-66,-110,-110,-83,-110,-60,-82,-110,-110,-110,-70,-110,-67,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-77,-110,-63,-65,-110,-110,-110,-67,-72,-76,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-52,-110,-110,-86,-110,-110,-110,-110,-110,-110,-80,-110,-110,-63,-110,-57,-110,-110,-88,-110,-110,-60,-110,-58,-110,-110,-110,-110,3,0.586986516
4045,-110,-76,-110,-75,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-110,-82,-110,-64,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-78,-110,-86,-110,-110,-110,-110,-63,-110,-110,-110,-110,-110,-110,-110,-110,-83,-82,-87,-110,-110,-110,-110,-82,-65,-110,-110,-110,-110,-66,-73,-110,-110,-110,-53,-110,-79,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-78,-110,-61,-75,-110,-110,-110,-77,-75,-75,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-88,-69,-110,-58,-110,-110,-110,-86,-110,-70,-110,-70,-110,-110,-110,-110,2,0.073323567
